alert_key,date,set_name,day_of_year,month_of_year
328032,323,train,323,14
328385,323,train,323,14
328411,323,train,323,14
328192,323,train,323,14
328063,323,train,323,14
328426,323,train,323,14
328279,323,train,323,14
328599,323,train,323,14
328054,323,train,323,14
328492,323,train,323,14
328044,323,train,323,14
328273,323,train,323,14
328285,323,train,323,14
328627,323,train,323,14
328607,323,train,323,14
328012,323,train,323,14
328276,323,train,323,14
328622,323,train,323,14
328284,323,train,323,14
327979,323,train,323,14
328409,323,train,323,14
328193,323,train,323,14
328604,323,train,323,14
328381,323,train,323,14
328392,323,train,323,14
328594,323,train,323,14
328037,323,train,323,14
328274,323,train,323,14
328458,323,train,323,14
328026,323,train,323,14
328294,323,train,323,14
328616,323,train,323,14
328618,323,train,323,14
328043,323,train,323,14
328260,323,train,323,14
328310,323,train,323,14
328282,323,train,323,14
328196,323,train,323,14
328493,323,train,323,14
328217,323,train,323,14
328592,323,train,323,14
328494,323,train,323,14
328595,323,train,323,14
328453,323,train,323,14
328303,323,train,323,14
328213,323,train,323,14
328235,323,train,323,14
328289,323,train,323,14
328620,323,train,323,14
328632,323,train,323,14
328487,323,train,323,14
328280,323,train,323,14
328415,323,train,323,14
328454,323,train,323,14
327999,323,train,323,14
328212,323,train,323,14
328617,323,train,323,14
328263,323,train,323,14
328600,323,train,323,14
328201,323,train,323,14
328194,323,train,323,14
328414,323,train,323,14
328389,323,train,323,14
328386,323,train,323,14
328291,323,train,323,14
328625,323,train,323,14
328010,323,train,323,14
328178,323,train,323,14
328047,323,train,323,14
328299,323,train,323,14
336784,326,train,326,14
337174,326,train,326,14
336674,326,train,326,14
336991,326,train,326,14
336792,326,train,326,14
337186,326,train,326,14
337220,326,train,326,14
337166,326,train,326,14
337133,326,train,326,14
337134,326,train,326,14
337008,326,train,326,14
337132,326,train,326,14
337129,326,train,326,14
337172,326,train,326,14
336770,326,train,326,14
337149,326,train,326,14
336714,326,train,326,14
336691,326,train,326,14
337117,326,train,326,14
337014,326,train,326,14
336688,326,train,326,14
337128,326,train,326,14
336763,326,train,326,14
336777,326,train,326,14
337018,326,train,326,14
337163,326,train,326,14
337152,326,train,326,14
337136,326,train,326,14
337154,326,train,326,14
337010,326,train,326,14
336645,326,train,326,14
336685,326,train,326,14
336699,326,train,326,14
336804,326,train,326,14
336696,326,train,326,14
337124,326,train,326,14
337187,326,train,326,14
337179,326,train,326,14
337144,326,train,326,14
337025,326,train,326,14
336794,326,train,326,14
336703,326,train,326,14
336764,326,train,326,14
336990,326,train,326,14
337024,326,train,326,14
336672,326,train,326,14
336993,326,train,326,14
336799,326,train,326,14
337092,326,train,326,14
337013,326,train,326,14
337142,326,train,326,14
336700,326,train,326,14
336665,326,train,326,14
336802,326,train,326,14
336704,326,train,326,14
336973,326,train,326,14
337188,326,train,326,14
337131,326,train,326,14
337009,326,train,326,14
336981,326,train,326,14
337022,326,train,326,14
336684,326,train,326,14
337016,326,train,326,14
336720,326,train,326,14
337127,326,train,326,14
336782,326,train,326,14
337168,326,train,326,14
337118,326,train,326,14
336769,326,train,326,14
337021,326,train,326,14
336978,326,train,326,14
336670,326,train,326,14
336803,326,train,326,14
337157,326,train,326,14
336959,326,train,326,14
336682,326,train,326,14
337015,326,train,326,14
336775,326,train,326,14
336805,326,train,326,14
336648,326,train,326,14
336984,326,train,326,14
336790,326,train,326,14
337114,326,train,326,14
336702,326,train,326,14
337005,326,train,326,14
337165,326,train,326,14
336687,326,train,326,14
336999,326,train,326,14
337160,326,train,326,14
336737,326,train,326,14
336711,326,train,326,14
336705,326,train,326,14
337017,326,train,326,14
337097,326,train,326,14
337176,326,train,326,14
337156,326,train,326,14
336795,326,train,326,14
336757,326,train,326,14
337104,326,train,326,14
336758,326,train,326,14
337180,326,train,326,14
336715,326,train,326,14
336708,326,train,326,14
336797,326,train,326,14
329324,327,train,327,14
329329,327,train,327,14
328780,327,train,327,14
328840,327,train,327,14
329336,327,train,327,14
328934,327,train,327,14
328813,327,train,327,14
329360,327,train,327,14
329323,327,train,327,14
329354,327,train,327,14
329379,327,train,327,14
328821,327,train,327,14
329326,327,train,327,14
329361,327,train,327,14
329165,327,train,327,14
328808,327,train,327,14
328967,327,train,327,14
329339,327,train,327,14
329126,327,train,327,14
329150,327,train,327,14
328938,327,train,327,14
328943,327,train,327,14
328975,327,train,327,14
329350,327,train,327,14
329170,327,train,327,14
328897,327,train,327,14
329312,327,train,327,14
329175,327,train,327,14
329327,327,train,327,14
329139,327,train,327,14
329340,327,train,327,14
329359,327,train,327,14
329390,327,train,327,14
328966,327,train,327,14
328979,327,train,327,14
328834,327,train,327,14
328930,327,train,327,14
328959,327,train,327,14
329152,327,train,327,14
329355,327,train,327,14
328803,327,train,327,14
329154,327,train,327,14
329158,327,train,327,14
328961,327,train,327,14
329349,327,train,327,14
329189,327,train,327,14
329388,327,train,327,14
329182,327,train,327,14
329129,327,train,327,14
328811,327,train,327,14
329146,327,train,327,14
329338,327,train,327,14
328809,327,train,327,14
328989,327,train,327,14
329351,327,train,327,14
329183,327,train,327,14
328980,327,train,327,14
328848,327,train,327,14
329370,327,train,327,14
329187,327,train,327,14
329181,327,train,327,14
329380,327,train,327,14
328853,327,train,327,14
328924,327,train,327,14
329100,327,train,327,14
328939,327,train,327,14
329373,327,train,327,14
329141,327,train,327,14
328956,327,train,327,14
328838,327,train,327,14
328827,327,train,327,14
328970,327,train,327,14
328898,327,train,327,14
329371,327,train,327,14
328833,327,train,327,14
329176,327,train,327,14
329342,327,train,327,14
328968,327,train,327,14
328940,327,train,327,14
328974,327,train,327,14
328949,327,train,327,14
329296,327,train,327,14
329136,327,train,327,14
328954,327,train,327,14
328947,327,train,327,14
328955,327,train,327,14
329156,327,train,327,14
329367,327,train,327,14
329173,327,train,327,14
329374,327,train,327,14
328839,327,train,327,14
328971,327,train,327,14
329149,327,train,327,14
328843,327,train,327,14
328805,327,train,327,14
328828,327,train,327,14
329134,327,train,327,14
328936,327,train,327,14
329153,327,train,327,14
330106,328,train,328,14
329569,328,train,328,14
329550,328,train,328,14
329926,328,train,328,14
330063,328,train,328,14
330064,328,train,328,14
329748,328,train,328,14
329905,328,train,328,14
330080,328,train,328,14
330042,328,train,328,14
329519,328,train,328,14
329897,328,train,328,14
330038,328,train,328,14
330058,328,train,328,14
329879,328,train,328,14
330078,328,train,328,14
330053,328,train,328,14
330091,328,train,328,14
329735,328,train,328,14
329880,328,train,328,14
329917,328,train,328,14
329790,328,train,328,14
329549,328,train,328,14
329771,328,train,328,14
329564,328,train,328,14
329883,328,train,328,14
330035,328,train,328,14
330073,328,train,328,14
329873,328,train,328,14
330082,328,train,328,14
329534,328,train,328,14
329777,328,train,328,14
329552,328,train,328,14
329516,328,train,328,14
329774,328,train,328,14
329763,328,train,328,14
330071,328,train,328,14
329906,328,train,328,14
329758,328,train,328,14
329781,328,train,328,14
330090,328,train,328,14
330059,328,train,328,14
329531,328,train,328,14
329544,328,train,328,14
329732,328,train,328,14
330098,328,train,328,14
330052,328,train,328,14
330083,328,train,328,14
329694,328,train,328,14
329889,328,train,328,14
329560,328,train,328,14
330103,328,train,328,14
330086,328,train,328,14
329900,328,train,328,14
329899,328,train,328,14
329751,328,train,328,14
329734,328,train,328,14
330107,328,train,328,14
330072,328,train,328,14
330074,328,train,328,14
330031,328,train,328,14
329901,328,train,328,14
329775,328,train,328,14
330102,328,train,328,14
329782,328,train,328,14
330061,328,train,328,14
329871,328,train,328,14
329695,328,train,328,14
329730,328,train,328,14
329759,328,train,328,14
329916,328,train,328,14
329520,328,train,328,14
329765,328,train,328,14
329746,328,train,328,14
329766,328,train,328,14
329530,328,train,328,14
330060,328,train,328,14
329915,328,train,328,14
329923,328,train,328,14
330070,328,train,328,14
330068,328,train,328,14
329895,328,train,328,14
330039,328,train,328,14
329722,328,train,328,14
329780,328,train,328,14
329768,328,train,328,14
329545,328,train,328,14
329920,328,train,328,14
329559,328,train,328,14
330050,328,train,328,14
329881,328,train,328,14
329727,328,train,328,14
329741,328,train,328,14
330049,328,train,328,14
329721,328,train,328,14
329772,328,train,328,14
330069,328,train,328,14
330048,328,train,328,14
329555,328,train,328,14
329882,328,train,328,14
329673,328,train,328,14
329527,328,train,328,14
329909,328,train,328,14
329784,328,train,328,14
329496,328,train,328,14
329749,328,train,328,14
330099,328,train,328,14
330065,328,train,328,14
329557,328,train,328,14
329770,328,train,328,14
329878,328,train,328,14
329757,328,train,328,14
330096,328,train,328,14
330238,329,train,329,14
330263,329,train,329,14
330607,329,train,329,14
330458,329,train,329,14
330397,329,train,329,14
330833,329,train,329,14
330453,329,train,329,14
330566,329,train,329,14
330827,329,train,329,14
330837,329,train,329,14
330563,329,train,329,14
330463,329,train,329,14
330274,329,train,329,14
330787,329,train,329,14
330622,329,train,329,14
330230,329,train,329,14
330524,329,train,329,14
330785,329,train,329,14
330783,329,train,329,14
330446,329,train,329,14
330234,329,train,329,14
330565,329,train,329,14
330580,329,train,329,14
330429,329,train,329,14
330475,329,train,329,14
330268,329,train,329,14
330585,329,train,329,14
330788,329,train,329,14
330289,329,train,329,14
330564,329,train,329,14
330448,329,train,329,14
330839,329,train,329,14
330618,329,train,329,14
330421,329,train,329,14
330797,329,train,329,14
330291,329,train,329,14
330252,329,train,329,14
330242,329,train,329,14
330285,329,train,329,14
330598,329,train,329,14
330836,329,train,329,14
330284,329,train,329,14
330554,329,train,329,14
330436,329,train,329,14
330601,329,train,329,14
330811,329,train,329,14
330466,329,train,329,14
330459,329,train,329,14
330396,329,train,329,14
330253,329,train,329,14
330561,329,train,329,14
330450,329,train,329,14
330266,329,train,329,14
330567,329,train,329,14
330444,329,train,329,14
330574,329,train,329,14
330614,329,train,329,14
330595,329,train,329,14
330835,329,train,329,14
330232,329,train,329,14
330789,329,train,329,14
330798,329,train,329,14
330799,329,train,329,14
330617,329,train,329,14
330796,329,train,329,14
330840,329,train,329,14
330577,329,train,329,14
330809,329,train,329,14
330793,329,train,329,14
330825,329,train,329,14
330812,329,train,329,14
330227,329,train,329,14
330281,329,train,329,14
330552,329,train,329,14
330277,329,train,329,14
330818,329,train,329,14
330269,329,train,329,14
330434,329,train,329,14
330426,329,train,329,14
330817,329,train,329,14
330579,329,train,329,14
330786,329,train,329,14
330807,329,train,329,14
330586,329,train,329,14
330280,329,train,329,14
330823,329,train,329,14
330829,329,train,329,14
330294,329,train,329,14
330558,329,train,329,14
330602,329,train,329,14
330467,329,train,329,14
330613,329,train,329,14
330432,329,train,329,14
330816,329,train,329,14
330251,329,train,329,14
330246,329,train,329,14
330782,329,train,329,14
330808,329,train,329,14
330603,329,train,329,14
330247,329,train,329,14
330570,329,train,329,14
330435,329,train,329,14
330415,329,train,329,14
330609,329,train,329,14
330562,329,train,329,14
330254,329,train,329,14
330548,329,train,329,14
334253,330,train,330,15
334383,330,train,330,15
333964,330,train,330,15
333770,330,train,330,15
333760,330,train,330,15
334244,330,train,330,15
334024,330,train,330,15
333966,330,train,330,15
334277,330,train,330,15
334129,330,train,330,15
334249,330,train,330,15
334200,330,train,330,15
333474,330,train,330,15
333466,330,train,330,15
334188,330,train,330,15
333981,330,train,330,15
333775,330,train,330,15
334237,330,train,330,15
333782,330,train,330,15
333779,330,train,330,15
333722,330,train,330,15
334242,330,train,330,15
334029,330,train,330,15
334216,330,train,330,15
333490,330,train,330,15
333491,330,train,330,15
334035,330,train,330,15
333678,330,train,330,15
333741,330,train,330,15
334030,330,train,330,15
334229,330,train,330,15
334272,330,train,330,15
333438,330,train,330,15
333759,330,train,330,15
334265,330,train,330,15
333524,330,train,330,15
334189,330,train,330,15
333724,330,train,330,15
334217,330,train,330,15
333857,330,train,330,15
334223,330,train,330,15
334196,330,train,330,15
333974,330,train,330,15
333765,330,train,330,15
333523,330,train,330,15
334273,330,train,330,15
333726,330,train,330,15
333977,330,train,330,15
334234,330,train,330,15
333727,330,train,330,15
334003,330,train,330,15
333521,330,train,330,15
333707,330,train,330,15
333484,330,train,330,15
333772,330,train,330,15
334011,330,train,330,15
333528,330,train,330,15
333978,330,train,330,15
334246,330,train,330,15
333996,330,train,330,15
334031,330,train,330,15
333498,330,train,330,15
333970,330,train,330,15
333717,330,train,330,15
334278,330,train,330,15
334215,330,train,330,15
333471,330,train,330,15
333752,330,train,330,15
333993,330,train,330,15
333709,330,train,330,15
333794,330,train,330,15
333504,330,train,330,15
333992,330,train,330,15
333517,330,train,330,15
333748,330,train,330,15
334009,330,train,330,15
334248,330,train,330,15
334232,330,train,330,15
333934,330,train,330,15
333787,330,train,330,15
333785,330,train,330,15
333743,330,train,330,15
334209,330,train,330,15
333763,330,train,330,15
334010,330,train,330,15
333740,330,train,330,15
334274,330,train,330,15
334270,330,train,330,15
333786,330,train,330,15
333479,330,train,330,15
334211,330,train,330,15
334230,330,train,330,15
333791,330,train,330,15
333473,330,train,330,15
334224,330,train,330,15
333508,330,train,330,15
333501,330,train,330,15
334241,330,train,330,15
333493,330,train,330,15
333736,330,train,330,15
334228,330,train,330,15
334235,330,train,330,15
334208,330,train,330,15
333481,330,train,330,15
334001,330,train,330,15
333536,330,train,330,15
333928,330,train,330,15
333734,330,train,330,15
334008,330,train,330,15
333751,330,train,330,15
333669,330,train,330,15
333467,330,train,330,15
334255,330,train,330,15
333980,330,train,330,15
333957,330,train,330,15
333482,330,train,330,15
333671,330,train,330,15
333728,330,train,330,15
334240,330,train,330,15
333991,330,train,330,15
333780,330,train,330,15
333513,330,train,330,15
333747,330,train,330,15
333487,330,train,330,15
333985,330,train,330,15
333989,330,train,330,15
334231,330,train,330,15
334183,330,train,330,15
333512,330,train,330,15
334205,330,train,330,15
333929,330,train,330,15
334194,330,train,330,15
334257,330,train,330,15
333494,330,train,330,15
345318,334,train,334,15
344623,334,train,334,15
345305,334,train,334,15
345173,334,train,334,15
345192,334,train,334,15
345137,334,train,334,15
345158,334,train,334,15
345365,334,train,334,15
344855,334,train,334,15
344867,334,train,334,15
344858,334,train,334,15
345366,334,train,334,15
344683,334,train,334,15
345188,334,train,334,15
344675,334,train,334,15
344840,334,train,334,15
345175,334,train,334,15
345323,334,train,334,15
344857,334,train,334,15
344850,334,train,334,15
345144,334,train,334,15
345360,334,train,334,15
345333,334,train,334,15
344900,334,train,334,15
345055,334,train,334,15
345123,334,train,334,15
345339,334,train,334,15
345302,334,train,334,15
345320,334,train,334,15
344860,334,train,334,15
345065,334,train,334,15
345171,334,train,334,15
344868,334,train,334,15
344866,334,train,334,15
345314,334,train,334,15
344861,334,train,334,15
345095,334,train,334,15
345167,334,train,334,15
345168,334,train,334,15
344657,334,train,334,15
345310,334,train,334,15
345322,334,train,334,15
344876,334,train,334,15
345196,334,train,334,15
344859,334,train,334,15
344653,334,train,334,15
344695,334,train,334,15
344709,334,train,334,15
345359,334,train,334,15
345179,334,train,334,15
344836,334,train,334,15
345186,334,train,334,15
345347,334,train,334,15
345070,334,train,334,15
344820,334,train,334,15
345324,334,train,334,15
345306,334,train,334,15
344627,334,train,334,15
344688,334,train,334,15
345067,334,train,334,15
345338,334,train,334,15
344809,334,train,334,15
345140,334,train,334,15
345031,334,train,334,15
344672,334,train,334,15
345146,334,train,334,15
344694,334,train,334,15
344889,334,train,334,15
344852,334,train,334,15
345352,334,train,334,15
344646,334,train,334,15
345312,334,train,334,15
344893,334,train,334,15
345276,334,train,334,15
345441,334,train,334,15
345152,334,train,334,15
344674,334,train,334,15
344659,334,train,334,15
344707,334,train,334,15
344710,334,train,334,15
345327,334,train,334,15
345165,334,train,334,15
345358,334,train,334,15
345311,334,train,334,15
344685,334,train,334,15
345199,334,train,334,15
345176,334,train,334,15
344894,334,train,334,15
344713,334,train,334,15
345147,334,train,334,15
345332,334,train,334,15
344878,334,train,334,15
345343,334,train,334,15
345187,334,train,334,15
345326,334,train,334,15
345303,334,train,334,15
345329,334,train,334,15
345336,334,train,334,15
345308,334,train,334,15
344871,334,train,334,15
345195,334,train,334,15
344655,334,train,334,15
345153,334,train,334,15
345133,334,train,334,15
345163,334,train,334,15
344711,334,train,334,15
345357,334,train,334,15
345150,334,train,334,15
344704,334,train,334,15
345341,334,train,334,15
345346,334,train,334,15
344689,334,train,334,15
345030,334,train,334,15
345156,334,train,334,15
344706,334,train,334,15
344870,334,train,334,15
344662,334,train,334,15
344681,334,train,334,15
345092,334,train,334,15
345331,334,train,334,15
344848,334,train,334,15
345134,334,train,334,15
344664,334,train,334,15
345335,334,train,334,15
345189,334,train,334,15
334478,335,train,335,15
334931,335,train,335,15
334522,335,train,335,15
334451,335,train,335,15
334456,335,train,335,15
334941,335,train,335,15
334528,335,train,335,15
334523,335,train,335,15
335066,335,train,335,15
334878,335,train,335,15
334496,335,train,335,15
334484,335,train,335,15
334926,335,train,335,15
334848,335,train,335,15
334506,335,train,335,15
334913,335,train,335,15
334505,335,train,335,15
334672,335,train,335,15
334940,335,train,335,15
334652,335,train,335,15
334943,335,train,335,15
334905,335,train,335,15
335050,335,train,335,15
334524,335,train,335,15
334917,335,train,335,15
334650,335,train,335,15
334901,335,train,335,15
334899,335,train,335,15
335053,335,train,335,15
334658,335,train,335,15
334896,335,train,335,15
335059,335,train,335,15
335083,335,train,335,15
334895,335,train,335,15
334825,335,train,335,15
334497,335,train,335,15
334517,335,train,335,15
334514,335,train,335,15
334670,335,train,335,15
334930,335,train,335,15
334493,335,train,335,15
334910,335,train,335,15
334938,335,train,335,15
334516,335,train,335,15
334511,335,train,335,15
334946,335,train,335,15
334501,335,train,335,15
335011,335,train,335,15
334671,335,train,335,15
334700,335,train,335,15
334654,335,train,335,15
334829,335,train,335,15
334512,335,train,335,15
334934,335,train,335,15
335051,335,train,335,15
334644,335,train,335,15
335060,335,train,335,15
334916,335,train,335,15
334893,335,train,335,15
334929,335,train,335,15
335010,335,train,335,15
334648,335,train,335,15
334831,335,train,335,15
334674,335,train,335,15
334851,335,train,335,15
334898,335,train,335,15
334691,335,train,335,15
335055,335,train,335,15
335029,335,train,335,15
335030,335,train,335,15
334902,335,train,335,15
334454,335,train,335,15
334491,335,train,335,15
334890,335,train,335,15
334854,335,train,335,15
334827,335,train,335,15
335084,335,train,335,15
335072,335,train,335,15
334927,335,train,335,15
334915,335,train,335,15
334535,335,train,335,15
334809,335,train,335,15
334666,335,train,335,15
334703,335,train,335,15
334495,335,train,335,15
335079,335,train,335,15
334520,335,train,335,15
335057,335,train,335,15
334937,335,train,335,15
335056,335,train,335,15
334932,335,train,335,15
334476,335,train,335,15
334830,335,train,335,15
334680,335,train,335,15
335555,336,train,336,15
335572,336,train,336,15
335568,336,train,336,15
335251,336,train,336,15
335747,336,train,336,15
335345,336,train,336,15
335711,336,train,336,15
335708,336,train,336,15
335565,336,train,336,15
335332,336,train,336,15
335545,336,train,336,15
335253,336,train,336,15
335333,336,train,336,15
335673,336,train,336,15
335575,336,train,336,15
335576,336,train,336,15
335546,336,train,336,15
335535,336,train,336,15
335739,336,train,336,15
335222,336,train,336,15
335219,336,train,336,15
335220,336,train,336,15
335717,336,train,336,15
335184,336,train,336,15
335723,336,train,336,15
335359,336,train,336,15
335563,336,train,336,15
335232,336,train,336,15
335570,336,train,336,15
335541,336,train,336,15
335231,336,train,336,15
335712,336,train,336,15
335569,336,train,336,15
335239,336,train,336,15
335238,336,train,336,15
335533,336,train,336,15
335573,336,train,336,15
335328,336,train,336,15
335327,336,train,336,15
335714,336,train,336,15
335234,336,train,336,15
335748,336,train,336,15
335518,336,train,336,15
335542,336,train,336,15
335227,336,train,336,15
335244,336,train,336,15
335356,336,train,336,15
335355,336,train,336,15
335338,336,train,336,15
335580,336,train,336,15
335364,336,train,336,15
335497,336,train,336,15
335233,336,train,336,15
335719,336,train,336,15
335551,336,train,336,15
335538,336,train,336,15
335744,336,train,336,15
335228,336,train,336,15
335703,336,train,336,15
335550,336,train,336,15
335702,336,train,336,15
335821,336,train,336,15
335210,336,train,336,15
335741,336,train,336,15
335557,336,train,336,15
335351,336,train,336,15
335705,336,train,336,15
335242,336,train,336,15
335716,336,train,336,15
335724,336,train,336,15
335343,336,train,336,15
335730,336,train,336,15
335728,336,train,336,15
335517,336,train,336,15
335237,336,train,336,15
335376,336,train,336,15
335540,336,train,336,15
335361,336,train,336,15
335224,336,train,336,15
335560,336,train,336,15
335348,336,train,336,15
335720,336,train,336,15
335543,336,train,336,15
335556,336,train,336,15
335554,336,train,336,15
337882,337,train,337,15
337526,337,train,337,15
337493,337,train,337,15
337369,337,train,337,15
337572,337,train,337,15
337748,337,train,337,15
337925,337,train,337,15
337349,337,train,337,15
337944,337,train,337,15
337537,337,train,337,15
337732,337,train,337,15
337588,337,train,337,15
337350,337,train,337,15
337733,337,train,337,15
337894,337,train,337,15
337921,337,train,337,15
337334,337,train,337,15
337936,337,train,337,15
337920,337,train,337,15
337541,337,train,337,15
337557,337,train,337,15
337881,337,train,337,15
337939,337,train,337,15
337877,337,train,337,15
337911,337,train,337,15
337719,337,train,337,15
337728,337,train,337,15
337531,337,train,337,15
337742,337,train,337,15
337754,337,train,337,15
337367,337,train,337,15
337527,337,train,337,15
337357,337,train,337,15
337563,337,train,337,15
337378,337,train,337,15
337909,337,train,337,15
337341,337,train,337,15
337556,337,train,337,15
337538,337,train,337,15
337731,337,train,337,15
337734,337,train,337,15
337310,337,train,337,15
337302,337,train,337,15
337585,337,train,337,15
337533,337,train,337,15
337737,337,train,337,15
337888,337,train,337,15
337586,337,train,337,15
337744,337,train,337,15
337938,337,train,337,15
337708,337,train,337,15
337701,337,train,337,15
337706,337,train,337,15
337532,337,train,337,15
337337,337,train,337,15
337500,337,train,337,15
337571,337,train,337,15
337895,337,train,337,15
337535,337,train,337,15
337749,337,train,337,15
337307,337,train,337,15
337543,337,train,337,15
337516,337,train,337,15
337366,337,train,337,15
337918,337,train,337,15
337587,337,train,337,15
337534,337,train,337,15
337907,337,train,337,15
337896,337,train,337,15
337906,337,train,337,15
337361,337,train,337,15
337985,337,train,337,15
337359,337,train,337,15
337726,337,train,337,15
337940,337,train,337,15
337919,337,train,337,15
337724,337,train,337,15
337943,337,train,337,15
337529,337,train,337,15
337365,337,train,337,15
337743,337,train,337,15
337374,337,train,337,15
337908,337,train,337,15
337924,337,train,337,15
337901,337,train,337,15
337915,337,train,337,15
337340,337,train,337,15
337336,337,train,337,15
337707,337,train,337,15
340379,340,train,340,15
340508,340,train,340,15
340934,340,train,340,15
340423,340,train,340,15
340366,340,train,340,15
340403,340,train,340,15
340362,340,train,340,15
340943,340,train,340,15
340525,340,train,340,15
340766,340,train,340,15
340281,340,train,340,15
340776,340,train,340,15
340785,340,train,340,15
340942,340,train,340,15
340287,340,train,340,15
340770,340,train,340,15
340345,340,train,340,15
341000,340,train,340,15
340999,340,train,340,15
340736,340,train,340,15
340359,340,train,340,15
340387,340,train,340,15
340689,340,train,340,15
340901,340,train,340,15
340402,340,train,340,15
340704,340,train,340,15
340930,340,train,340,15
340974,340,train,340,15
340928,340,train,340,15
340947,340,train,340,15
340691,340,train,340,15
340959,340,train,340,15
340522,340,train,340,15
340980,340,train,340,15
340779,340,train,340,15
340321,340,train,340,15
340467,340,train,340,15
340976,340,train,340,15
340310,340,train,340,15
341070,340,train,340,15
340371,340,train,340,15
340337,340,train,340,15
340741,340,train,340,15
340516,340,train,340,15
340414,340,train,340,15
340784,340,train,340,15
340932,340,train,340,15
340717,340,train,340,15
340926,340,train,340,15
340363,340,train,340,15
340984,340,train,340,15
340407,340,train,340,15
340772,340,train,340,15
340748,340,train,340,15
340376,340,train,340,15
340385,340,train,340,15
340383,340,train,340,15
340391,340,train,340,15
340735,340,train,340,15
340789,340,train,340,15
340401,340,train,340,15
340688,340,train,340,15
340732,340,train,340,15
340374,340,train,340,15
340960,340,train,340,15
340990,340,train,340,15
340752,340,train,340,15
340929,340,train,340,15
340997,340,train,340,15
340388,340,train,340,15
340973,340,train,340,15
340969,340,train,340,15
340309,340,train,340,15
340465,340,train,340,15
340361,340,train,340,15
340955,340,train,340,15
340509,340,train,340,15
340406,340,train,340,15
340421,340,train,340,15
340348,340,train,340,15
340781,340,train,340,15
340390,340,train,340,15
340520,340,train,340,15
340965,340,train,340,15
340507,340,train,340,15
340946,340,train,340,15
340392,340,train,340,15
340346,340,train,340,15
340282,340,train,340,15
340734,340,train,340,15
340464,340,train,340,15
340944,340,train,340,15
340313,340,train,340,15
340738,340,train,340,15
340979,340,train,340,15
341008,340,train,340,15
340308,340,train,340,15
340945,340,train,340,15
340483,340,train,340,15
340283,340,train,340,15
340750,340,train,340,15
340400,340,train,340,15
340745,340,train,340,15
341001,340,train,340,15
341007,340,train,340,15
340311,340,train,340,15
340335,340,train,340,15
340956,340,train,340,15
340418,340,train,340,15
340970,340,train,340,15
340476,340,train,340,15
340753,340,train,340,15
340786,340,train,340,15
340953,340,train,340,15
340381,340,train,340,15
340495,340,train,340,15
340393,340,train,340,15
340523,340,train,340,15
340420,340,train,340,15
340964,340,train,340,15
340769,340,train,340,15
340531,340,train,340,15
340780,340,train,340,15
340988,340,train,340,15
340742,340,train,340,15
340478,340,train,340,15
340506,340,train,340,15
340500,340,train,340,15
340774,340,train,340,15
340518,340,train,340,15
340756,340,train,340,15
340466,340,train,340,15
340493,340,train,340,15
338261,341,train,341,15
338615,341,train,341,15
338383,341,train,341,15
338090,341,train,341,15
338263,341,train,341,15
338621,341,train,341,15
338395,341,train,341,15
338469,341,train,341,15
338127,341,train,341,15
338608,341,train,341,15
338388,341,train,341,15
338250,341,train,341,15
338589,341,train,341,15
338121,341,train,341,15
338271,341,train,341,15
338358,341,train,341,15
338594,341,train,341,15
338058,341,train,341,15
338098,341,train,341,15
338105,341,train,341,15
338614,341,train,341,15
338134,341,train,341,15
338287,341,train,341,15
338586,341,train,341,15
338618,341,train,341,15
338149,341,train,341,15
338393,341,train,341,15
338380,341,train,341,15
338132,341,train,341,15
338252,341,train,341,15
338278,341,train,341,15
338119,341,train,341,15
338628,341,train,341,15
338107,341,train,341,15
338126,341,train,341,15
338372,341,train,341,15
338175,341,train,341,15
338086,341,train,341,15
338397,341,train,341,15
338063,341,train,341,15
338133,341,train,341,15
338085,341,train,341,15
338108,341,train,341,15
338285,341,train,341,15
338060,341,train,341,15
338609,341,train,341,15
338110,341,train,341,15
338640,341,train,341,15
338103,341,train,341,15
338357,341,train,341,15
338386,341,train,341,15
338613,341,train,341,15
338600,341,train,341,15
338620,341,train,341,15
338255,341,train,341,15
338353,341,train,341,15
338102,341,train,341,15
338701,341,train,341,15
338675,341,train,341,15
338124,341,train,341,15
338641,341,train,341,15
338602,341,train,341,15
338131,341,train,341,15
338603,341,train,341,15
338260,341,train,341,15
338253,341,train,341,15
338556,341,train,341,15
338385,341,train,341,15
338147,341,train,341,15
338099,341,train,341,15
338148,341,train,341,15
338351,341,train,341,15
338125,341,train,341,15
338623,341,train,341,15
338104,341,train,341,15
338115,341,train,341,15
338280,341,train,341,15
338367,341,train,341,15
338059,341,train,341,15
338100,341,train,341,15
338084,341,train,341,15
338095,341,train,341,15
338136,341,train,341,15
338591,341,train,341,15
338361,341,train,341,15
338106,341,train,341,15
338635,341,train,341,15
338373,341,train,341,15
338394,341,train,341,15
338122,341,train,341,15
338363,341,train,341,15
338116,341,train,341,15
338274,341,train,341,15
338588,341,train,341,15
338366,341,train,341,15
338369,341,train,341,15
338291,341,train,341,15
338389,341,train,341,15
338610,341,train,341,15
339290,342,train,342,15
339317,342,train,342,15
339284,342,train,342,15
339136,342,train,342,15
338830,342,train,342,15
338843,342,train,342,15
339291,342,train,342,15
339304,342,train,342,15
339082,342,train,342,15
339315,342,train,342,15
339133,342,train,342,15
339079,342,train,342,15
338981,342,train,342,15
338820,342,train,342,15
338997,342,train,342,15
339314,342,train,342,15
338989,342,train,342,15
338884,342,train,342,15
